id,extroversion,neurotic,agreeable,conscientious,open,TimeSpent
567277,1.8,3.0,2.0,1.6,4.2,1.38
800493,2.2,2.6,2.8,3.8,4.2,2.5
852279,1.8,4.2,3.2,1.6,3.8,1.54
107502,2.4,3.2,2.6,1.8,3.2,1.51
81473,1.4,3.4,2.8,3.4,3.8,1.95
956577,2.8,3.4,4.2,3.8,4.2,1.82
994823,1.6,3.4,4.0,2.6,2.6,1.32
614144,3.6,2.6,2.2,2.8,3.2,2.26
780958,1.6,3.0,2.2,2.6,3.8,1.05
365909,1.8,2.8,2.6,2.4,3.0,1.26
897246,2.0,3.6,2.2,4.6,3.8,2.02
93655,2.0,3.0,2.4,4.0,4.2,1.75
119944,1.8,2.2,2.6,3.2,3.2,1.49
653749,2.8,3.8,3.6,4.2,3.6,1.48
288218,1.8,3.6,2.0,3.2,2.8,3.5
371590,1.0,2.8,2.0,3.2,4.2,1.52
283477,2.0,3.4,2.0,2.6,3.8,2.14
886851,3.2,2.6,2.0,4.0,3.8,4.38
25479,2.0,3.0,2.2,3.4,3.8,1.5
528387,4.2,3.8,1.8,2.6,3.2,1.26
83539,2.4,2.6,3.0,2.8,3.2,2.6
745967,2.8,2.4,2.0,3.0,3.4,3.61
477284,3.6,4.2,2.0,3.6,3.8,1.53
507189,2.6,3.6,3.4,4.0,3.6,1.45
393008,3.8,3.0,3.6,2.8,3.6,1.07
501611,3.8,3.4,2.0,2.6,3.0,1.76
287605,2.0,3.0,3.2,1.6,3.0,2.03
339783,2.2,2.6,2.6,4.2,3.8,4.25
702412,1.0,2.4,1.8,3.2,3.8,1.34
821446,3.2,3.2,3.0,3.0,3.8,3.11
406358,1.8,3.6,3.4,2.0,4.0,2.86
126791,2.2,3.6,1.8,4.2,3.6,1.61
620642,4.0,3.8,2.0,4.8,3.8,1.25
593253,3.6,3.0,2.6,2.8,3.6,3.65
542527,2.0,3.4,2.4,3.6,3.4,1.73
872612,1.0,2.4,2.6,3.8,3.4,2.12
280187,2.4,3.4,2.8,2.0,3.0,2.24
516963,3.8,3.8,3.2,2.6,3.6,2.08
294980,2.0,2.8,3.2,3.2,3.4,1.61
173041,1.8,2.8,2.6,1.8,3.4,1.81
832261,4.0,3.2,1.8,4.8,4.0,1.41
261088,1.4,3.2,2.2,2.4,2.8,1.69
749155,3.6,3.0,2.0,2.2,4.0,3.27
159141,3.0,2.4,2.2,3.2,3.4,1.65
351795,3.0,2.4,2.2,1.6,3.2,2.06
794312,3.8,3.4,2.4,1.8,3.8,2.49
388777,2.8,2.8,1.8,2.2,4.2,1.43
870960,2.4,3.2,2.6,2.8,3.6,2.72
278093,1.2,2.6,2.6,1.4,4.2,1.84
870013,3.2,3.0,1.8,3.0,4.2,1.87
745716,1.2,3.2,2.8,2.2,4.2,1.49
655747,2.8,3.4,2.2,2.6,3.6,1.96
536233,3.6,3.4,2.4,2.2,3.6,1.35
591092,3.0,2.8,2.4,3.8,3.4,1.89
926461,3.8,3.4,2.2,3.6,3.6,1.51
939413,1.0,3.0,2.2,4.2,4.2,1.26
673773,2.6,4.2,2.2,3.8,4.4,1.54
41995,3.0,3.0,2.0,3.0,3.4,2.34
29473,2.8,3.2,3.0,2.2,2.4,2.05
997429,3.8,3.2,1.8,4.4,2.8,1.99
190236,3.4,2.2,1.6,3.4,4.2,1.71
657393,1.2,2.8,3.2,2.8,4.0,1.39
826368,1.4,3.2,2.8,4.8,3.4,2.64
61951,2.4,3.8,3.4,3.6,3.2,1.36
792012,2.2,4.0,3.2,2.2,4.0,2.84
654945,3.2,4.6,1.8,2.4,3.2,1.89
324358,3.6,3.2,2.2,3.6,3.8,2.32
638308,2.8,2.2,3.0,2.4,4.8,1.07
56194,2.0,3.2,2.2,5.0,3.4,1.28
427247,1.6,3.0,2.4,3.4,2.6,1.67
442061,2.2,4.0,1.8,4.2,3.8,1.4
44267,4.0,3.4,2.4,3.6,4.2,1.24
922552,1.6,3.6,1.8,4.6,4.2,2.02
147492,3.4,4.0,2.4,3.6,4.0,3.0
286310,3.8,3.0,2.2,4.4,3.4,1.18
166472,2.2,3.0,2.6,2.6,3.8,1.94
143706,3.2,3.4,3.0,3.4,4.0,1.65
741225,2.6,3.4,2.0,3.0,4.2,2.11
960864,1.8,3.8,2.4,3.2,4.2,1.62
162371,2.4,2.4,1.6,2.2,3.4,1.7
950754,1.6,2.8,3.8,2.2,4.6,1.74
9414,2.8,3.6,2.2,3.6,3.4,1.73
642866,4.0,3.6,2.2,4.4,3.2,3.7
401643,3.6,2.6,2.0,4.0,3.4,3.02
977835,3.0,3.2,1.6,1.2,3.8,3.78
195704,3.6,3.6,2.4,4.0,4.2,2.19
506935,3.6,3.4,2.8,1.8,2.8,1.72
907529,4.0,3.6,1.8,4.8,3.2,1.13
441613,4.2,3.0,2.0,1.8,4.0,1.86
646315,3.0,3.6,2.2,2.6,3.6,1.69
521125,4.0,2.8,3.4,2.6,4.2,1.75
459179,3.8,3.2,2.6,2.6,3.6,0.97
798291,2.4,3.6,2.8,1.6,3.8,1.06
268099,3.2,3.2,2.8,3.4,4.2,2.44
583745,3.6,3.2,2.6,2.6,4.2,1.01
770853,2.8,3.6,2.4,3.6,3.0,2.12
274697,3.0,3.8,2.6,4.0,4.2,1.54
478131,3.2,3.2,2.4,2.8,4.0,1.57
702266,3.0,3.0,2.4,2.2,3.0,1.07
235417,3.0,3.8,3.2,2.0,4.0,1.77
532273,2.2,4.0,2.0,4.4,3.4,1.38
123755,1.2,3.6,2.0,3.2,4.0,1.75
238297,3.0,2.8,3.4,3.4,3.4,1.28
711293,5.0,4.0,1.8,4.8,4.2,2.46
116132,4.8,2.4,2.4,3.2,3.8,2.66
310209,1.6,3.0,2.2,1.8,4.0,1.56
3585,3.6,2.6,3.0,2.2,4.0,1.15
645869,3.8,3.2,2.0,2.6,4.6,1.7
215679,1.0,2.8,3.2,2.4,4.0,1.88
495725,2.8,2.8,2.0,2.6,3.4,1.51
679041,1.0,2.8,3.0,3.4,3.4,0.99
958309,1.6,4.0,3.0,3.6,3.4,1.42
383937,2.8,3.2,2.0,3.8,4.4,1.17
680466,3.6,3.4,2.2,2.6,3.6,1.35
201201,2.8,3.2,2.0,3.0,3.8,1.45
835836,3.6,3.0,2.8,3.4,4.2,2.11
894569,2.8,3.4,2.6,4.8,4.0,2.66
833634,3.4,3.4,3.0,3.4,4.4,2.23
224330,2.8,3.8,1.8,4.0,4.2,2.9
139979,3.2,3.2,3.2,2.0,2.8,1.02
734458,2.2,3.4,3.6,2.0,3.6,2.08
160141,2.4,3.6,4.2,3.2,4.2,1.62
959827,2.2,2.8,1.6,3.2,3.4,1.74
748413,1.0,3.8,2.6,4.6,2.2,1.61
306533,3.4,2.6,2.2,3.8,4.6,1.66
534314,3.2,3.4,2.2,4.2,3.8,1.07
330770,1.8,3.0,2.4,3.4,2.4,2.76
888204,3.4,3.4,4.2,2.6,4.2,2.27
80260,2.0,3.4,2.4,4.6,3.4,2.62
334741,2.6,2.4,3.6,2.2,3.6,1.15
189422,4.0,3.4,2.8,2.0,3.4,2.59
996670,3.6,3.2,2.0,4.4,3.6,1.03
18058,2.8,3.8,2.2,4.2,3.8,1.29
1014699,4.6,2.6,1.8,4.0,4.2,2.11
763995,3.0,3.4,3.6,2.8,4.0,1.66
105170,2.8,3.4,2.2,5.0,4.0,1.23
329552,3.6,3.6,2.4,2.6,4.2,1.58
684719,4.0,3.4,2.0,3.4,3.8,2.25
594990,1.0,4.0,2.8,4.0,3.0,2.43
164574,1.2,3.8,2.0,4.8,2.8,0.79
493961,4.2,3.4,2.6,4.4,4.0,2.44
865813,1.8,3.4,2.4,4.6,4.0,2.9
455659,4.2,2.6,2.0,2.2,3.0,0.93
798616,1.0,3.8,2.8,4.2,3.2,1.79
555934,2.0,3.4,2.8,3.6,3.8,2.19
251423,3.8,3.4,2.0,2.8,3.6,1.84
176903,1.8,3.6,3.2,4.8,3.8,2.53
284874,3.8,3.6,2.4,3.6,3.8,3.17
961943,1.8,3.2,2.6,3.0,3.4,1.6
681522,3.0,2.4,2.8,2.4,4.0,1.13
454918,2.8,3.6,2.6,3.0,3.2,3.18
390913,3.4,3.0,2.6,3.0,4.2,1.8
506302,2.8,3.2,3.6,2.4,3.0,1.28
763272,3.6,3.2,2.2,3.8,2.4,2.16
803151,3.8,2.6,2.6,2.2,4.0,2.44
550988,1.6,4.0,3.0,4.4,4.0,2.25
594868,3.2,3.0,2.2,3.6,3.4,1.46
883831,2.8,3.6,3.0,4.0,4.4,1.49
990098,2.4,3.0,4.0,3.4,4.2,2.45
1012995,4.0,3.6,3.4,3.6,4.4,1.71
542293,4.8,2.8,2.4,3.4,3.6,3.89
925161,1.2,2.6,3.2,4.8,3.2,1.74
343344,3.6,3.2,2.4,2.8,3.4,1.34
405195,3.8,3.8,3.6,3.0,3.4,3.22
384206,2.0,3.6,2.8,2.6,4.2,1.35
769416,4.8,2.8,2.6,2.4,4.2,1.44
842816,3.2,3.4,2.4,4.6,3.2,1.46
825158,2.6,3.0,2.4,3.2,3.4,0.9
167521,2.4,2.8,3.2,2.4,3.6,3.54
43870,1.2,3.6,2.4,4.6,2.2,2.06
976101,2.8,3.0,2.4,1.6,4.2,1.6
645968,3.4,3.0,2.4,2.6,3.2,1.93
259039,2.0,3.0,2.0,2.0,3.4,1.32
862994,1.6,3.0,2.2,4.0,4.2,3.84
726676,2.6,3.4,2.2,3.0,3.2,2.2
250513,3.6,3.6,2.2,3.2,4.2,2.62
8610,5.0,3.6,2.0,4.4,3.6,0.99
965144,2.4,4.0,2.0,4.2,3.4,1.06
852514,3.8,3.4,1.6,4.0,3.4,2.52
326372,3.2,2.8,2.2,3.2,3.2,1.9
222170,1.6,3.0,1.8,3.6,4.2,2.24
838995,3.6,3.4,2.0,4.0,4.6,1.42
69887,3.4,3.8,1.8,3.8,4.0,1.4
114550,3.2,3.4,2.2,2.6,4.0,0.82
509006,2.6,2.8,2.4,2.2,3.8,3.45
743290,3.4,4.6,2.6,4.8,3.4,1.43
536276,1.8,3.6,2.2,3.6,3.8,2.31
778541,2.8,3.4,2.4,2.4,4.4,1.9
648910,3.8,4.2,3.0,3.4,3.0,2.92
11988,2.2,2.8,3.4,1.8,2.8,2.29
24597,4.2,3.6,2.8,3.8,3.6,1.86
898565,1.8,4.6,1.6,3.4,3.6,2.29
655698,2.4,3.6,2.2,4.6,3.4,1.03
519638,1.6,2.4,1.8,5.0,3.4,1.05
618134,2.2,3.0,2.6,4.0,4.0,2.41
524673,2.2,3.2,2.4,2.4,3.4,1.57
91049,3.8,2.8,3.2,4.2,3.2,1.21
94982,2.6,3.6,2.0,3.6,4.4,1.32
407536,3.2,3.4,1.8,4.8,4.0,2.28
211886,3.2,3.6,2.8,1.8,3.6,1.64
674486,3.4,2.8,3.2,4.8,3.0,1.23
567366,1.8,3.6,3.0,2.2,3.8,1.88
641292,2.2,3.4,2.0,4.0,4.0,2.81
282691,3.2,2.8,1.8,5.0,4.8,1.74
55170,1.6,3.2,2.2,2.4,4.2,3.95
677146,4.6,3.4,1.8,4.2,4.0,2.6
26607,2.8,3.4,2.6,2.8,3.2,1.59
815373,3.4,3.0,2.8,3.4,2.6,1.78
230291,4.8,3.6,2.6,2.0,4.2,1.67
367127,1.2,3.8,2.6,2.6,3.2,2.46
820384,2.2,2.8,2.2,3.0,4.6,2.33
317051,1.6,2.6,4.2,2.6,3.0,2.07
336523,1.4,2.8,1.6,2.0,4.6,1.73
708110,3.4,2.6,3.6,2.4,3.2,3.38
234537,4.2,3.2,2.4,3.2,3.6,2.1
994505,3.8,4.2,3.4,5.0,2.6,2.08
709117,1.4,3.2,2.4,2.4,3.8,4.24
505759,2.2,3.0,3.0,3.0,3.0,3.7
693651,2.6,3.4,4.2,2.6,3.4,1.56
137402,3.2,3.6,3.2,3.0,2.6,0.7
207113,3.2,3.2,2.2,3.2,3.6,1.6
3807,4.2,2.8,1.8,3.8,4.2,1.46
606392,3.0,3.2,2.0,2.2,3.8,0.95
140211,5.0,3.4,1.8,3.6,3.6,1.74
892108,2.8,3.8,2.6,3.4,3.4,3.13
779595,2.0,3.4,2.2,4.2,4.4,2.55
598269,1.8,3.4,1.8,4.2,5.0,1.04
532297,2.2,3.4,3.4,3.0,3.4,1.28
764230,4.2,3.2,2.6,3.4,3.2,2.22
81564,2.2,3.0,1.6,3.4,4.2,2.0
529289,1.6,3.6,2.8,2.4,3.6,1.22
732852,3.4,3.8,2.4,1.8,4.6,1.6
201599,3.6,3.8,2.6,3.0,4.4,1.52
757813,3.2,3.4,2.8,3.2,4.2,1.59
78575,2.4,3.0,2.8,2.2,4.4,1.44
186315,1.6,3.0,2.2,2.8,4.0,2.44
344953,2.8,3.2,2.4,2.2,4.0,1.46
305458,2.4,3.2,2.4,1.8,3.6,2.81
455543,2.0,2.8,2.8,1.4,3.6,1.63
563059,3.2,4.0,1.8,3.4,3.6,1.7
668247,2.0,2.6,2.6,2.2,3.8,1.3
484803,2.0,3.2,2.8,2.6,3.4,2.43
972540,1.4,3.0,2.2,3.2,3.8,1.62
532600,3.6,3.4,2.6,3.4,3.4,1.79
973066,3.8,3.6,2.2,3.8,2.8,2.93
742895,3.2,3.2,3.8,2.0,4.0,1.44
685619,3.8,3.2,3.0,4.6,3.2,2.02
707951,3.6,3.4,2.2,4.0,3.0,1.66
12068,3.8,2.6,2.0,1.2,4.0,1.71
586192,1.8,2.8,3.8,2.0,4.4,2.4
913529,3.0,3.6,2.4,3.6,4.2,2.21
459910,2.0,3.2,1.8,1.0,4.4,1.32
148320,3.8,2.6,1.6,3.4,4.2,1.9
449952,1.6,3.4,2.4,4.8,3.2,1.61
734894,1.4,3.2,2.4,4.0,3.6,1.66
222454,3.6,2.8,2.8,3.2,3.4,2.48
398690,2.4,3.4,2.6,1.8,3.6,1.92
440997,2.2,3.2,2.0,3.6,3.4,1.53
157617,1.6,3.2,2.0,1.4,4.0,2.44
998882,1.8,3.2,2.4,3.4,3.8,1.41
988092,4.4,3.6,2.6,2.8,4.6,1.37
344775,3.4,2.8,3.2,2.4,4.4,1.39
444066,2.2,4.0,2.6,3.0,3.4,2.88
108082,2.6,2.8,2.8,3.2,3.4,1.37
342805,1.8,3.0,1.8,3.8,4.2,1.26
312923,1.8,2.2,3.2,1.6,4.0,2.21
565496,2.4,3.4,2.6,1.8,4.4,4.75
226036,1.6,3.2,2.4,3.4,4.4,2.3
908161,4.6,3.4,2.4,3.4,3.8,1.11
44518,1.2,4.6,1.4,2.0,3.8,2.46
623717,3.8,3.4,2.6,2.6,4.0,1.22
334667,1.8,2.8,2.8,2.6,2.8,1.53
715155,2.6,3.0,2.2,2.4,4.0,1.27
167055,1.6,3.0,3.0,3.4,3.2,2.05
683496,3.8,2.6,3.2,2.4,4.2,1.79
394823,3.2,3.2,2.4,4.2,3.4,2.17
543749,2.8,3.4,2.6,3.4,3.6,0.66
577366,4.2,2.8,2.0,3.8,4.2,2.05
108795,2.2,3.6,2.6,2.0,3.0,2.22
154267,3.6,3.4,1.8,3.4,3.6,1.54
447421,1.6,3.0,1.8,4.4,3.8,1.23
161765,4.6,2.2,2.8,2.2,3.8,1.77
421569,1.0,3.4,1.8,2.4,4.6,1.97
293230,3.2,3.2,2.6,2.8,3.6,3.15
609288,3.0,3.6,2.2,3.6,3.2,1.91
850190,1.8,3.6,3.2,2.4,4.2,1.62
608825,2.8,2.6,2.6,1.8,3.6,1.33
611934,1.6,3.0,2.2,3.2,4.0,0.91
559096,1.2,3.6,2.8,3.6,3.8,1.62
925250,3.4,3.4,2.0,3.4,3.8,2.19
172635,4.8,3.6,2.4,3.2,4.2,0.85
709713,3.0,3.4,2.4,2.0,4.0,1.3
595560,3.2,3.4,2.4,2.8,3.6,2.32
13171,1.4,2.8,3.4,3.2,3.6,2.15
232463,2.0,3.0,2.4,3.2,4.0,2.32
96226,2.8,3.0,2.4,3.4,3.8,2.29
557518,2.0,3.2,2.8,1.6,4.0,1.18
701460,2.6,3.4,2.0,3.0,2.8,1.63
1000198,3.6,3.4,3.6,2.6,3.6,2.58
34500,3.4,3.4,3.2,2.2,3.8,2.01
761963,3.0,3.6,3.2,2.8,4.2,1.58
932907,2.4,3.4,3.0,2.8,4.4,4.65
93516,5.0,2.6,3.2,2.2,3.0,1.8
200461,1.8,2.8,2.2,3.2,4.0,1.38
592027,4.4,3.8,2.6,3.2,4.4,1.23
631420,4.8,4.0,3.0,2.8,3.4,1.7
780742,2.4,3.2,2.2,3.0,3.6,1.76
344818,3.0,3.0,2.8,2.4,4.0,1.97
389602,2.4,3.0,1.0,3.6,4.2,1.56
53696,2.2,3.6,3.0,3.4,4.4,1.21
105837,2.4,3.0,1.6,4.2,3.8,1.37
127508,4.8,3.0,1.8,3.6,4.2,2.04
718502,3.4,2.6,4.2,2.6,1.8,0.33
158688,2.4,2.6,2.2,3.2,3.0,2.74
80704,3.2,3.6,2.2,4.2,3.8,1.2
1005899,1.4,3.0,2.2,4.6,3.0,1.28
331212,2.6,3.4,3.4,4.0,3.6,1.28
385290,2.4,3.4,2.8,4.2,3.4,2.02
75509,2.2,2.8,2.0,3.2,3.6,3.56
75194,1.6,2.8,2.2,2.2,3.6,1.33
970719,1.8,2.0,2.2,2.4,4.0,3.63
607384,2.8,3.0,3.4,2.2,4.2,1.6
108442,4.0,3.2,2.2,2.2,3.2,1.6
189033,3.4,2.8,3.4,2.2,3.6,2.67
292931,3.6,2.2,2.4,1.8,3.6,2.12
327090,3.4,3.4,2.6,4.2,3.0,1.0
466270,1.6,2.4,1.8,1.6,4.2,4.82
296566,2.0,3.0,2.8,2.2,3.8,1.48
764449,2.6,3.2,2.8,4.2,3.8,1.05
666043,4.0,3.2,2.0,3.4,3.8,0.98
101494,2.8,3.4,2.4,2.6,3.8,2.32
347123,2.8,3.0,2.8,2.0,3.8,1.48
865282,1.4,3.6,2.0,1.6,4.4,1.8
143360,3.0,3.2,2.4,5.0,5.0,1.69
320430,2.6,3.6,1.6,4.4,3.8,2.02
148266,1.6,3.4,2.8,4.0,4.0,2.25
834455,3.2,3.4,2.0,4.6,4.2,1.05
884456,3.4,3.8,2.4,2.8,3.2,1.74
163137,2.0,2.8,2.8,3.6,4.0,1.51
748164,3.6,3.6,2.2,2.6,4.2,1.33
603681,3.2,3.0,2.2,2.4,3.4,1.69
329311,2.0,3.6,2.0,3.8,3.2,1.51
511612,3.2,3.4,1.8,2.4,3.8,1.25
710378,2.4,3.8,2.4,4.2,3.8,1.55
190272,1.0,3.0,2.2,3.0,3.6,1.74
86531,2.4,3.4,2.4,2.6,4.2,1.46
5032,1.6,3.2,3.0,2.4,4.2,2.47
770833,4.2,3.6,2.4,2.0,4.6,2.18
391180,3.8,2.6,2.6,2.8,4.4,1.46
471680,3.4,3.6,2.2,3.0,3.6,1.88
546369,2.2,3.8,2.0,1.4,3.8,3.95
196757,2.0,4.2,2.0,2.2,3.8,1.37
44962,2.8,3.4,3.0,1.8,4.0,3.09
538436,3.2,3.2,3.8,3.0,4.2,2.09
206072,2.6,3.0,2.4,2.4,3.2,2.01
657470,3.2,3.0,2.0,4.6,4.4,2.47
350114,3.8,3.8,3.6,2.6,3.0,2.39
695032,3.4,4.0,3.4,3.2,3.0,1.35
318797,2.8,2.8,3.6,4.2,3.4,1.78
223910,2.4,3.2,2.2,2.8,3.4,1.26
97205,2.2,3.0,2.8,2.6,4.0,1.22
565916,2.8,3.0,2.6,3.4,3.6,2.39
212741,2.0,3.6,1.8,4.0,3.8,2.57
777044,1.4,3.8,2.2,4.0,4.2,1.42
37009,3.4,2.6,2.0,1.4,4.2,2.4
812886,2.2,2.2,1.8,3.2,3.8,1.34
457626,2.8,3.4,3.4,4.0,4.0,0.95
782745,3.8,2.8,2.6,3.2,3.6,1.36
397146,3.2,3.6,3.0,4.0,2.4,1.18
695938,2.2,3.0,3.8,2.2,3.0,2.73
503772,2.4,2.8,2.2,1.8,4.0,1.93
521949,1.4,2.6,1.8,1.0,2.6,1.53
142435,2.0,3.0,3.2,2.8,4.0,1.77
1015165,3.4,2.4,3.4,3.0,4.2,3.51
886234,2.6,2.8,1.8,2.2,3.6,1.2
976796,4.2,3.6,1.8,3.2,4.4,1.88
346128,3.6,3.6,3.4,3.0,3.6,3.58
655003,1.2,3.4,2.4,3.6,3.8,2.58
769168,2.8,3.4,2.0,3.6,4.2,2.98
467105,3.4,4.2,2.4,2.8,4.4,2.47
764314,2.4,2.6,1.8,2.4,3.0,1.38
492750,2.2,2.8,2.6,3.0,4.6,1.74
752627,2.8,3.0,2.4,3.2,3.6,3.7
170007,5.0,2.8,2.8,3.4,4.2,1.76
586810,3.2,2.8,2.4,3.6,3.6,1.24
355414,3.6,3.6,4.2,1.8,4.2,2.65
911371,3.0,3.4,1.8,3.4,2.8,1.99
27722,3.0,3.6,3.6,2.2,3.8,2.98
725507,3.8,2.8,2.4,2.4,4.0,1.17
86487,3.4,3.4,2.6,3.8,3.0,2.63
77060,2.0,3.2,1.8,2.2,4.2,1.74
23772,2.8,3.4,2.0,4.6,3.8,1.65
140206,2.2,3.8,2.4,4.6,4.2,1.33
393974,2.6,3.2,3.2,2.8,3.6,1.85
742081,2.8,2.6,2.8,3.0,3.8,4.78
549185,3.0,2.8,2.8,3.0,3.2,1.91
192267,3.2,3.2,2.4,3.6,3.6,0.79
101678,3.4,3.4,2.4,2.8,4.2,2.05
565162,2.4,3.0,2.8,3.2,4.4,1.98
900198,1.4,2.8,2.0,2.2,3.8,1.91
900102,3.8,3.0,3.4,2.8,3.2,2.41
76258,3.8,3.2,2.8,2.2,3.8,1.71
810902,3.8,3.0,2.2,2.6,4.2,2.98
556179,2.2,3.8,2.8,4.0,4.2,1.15
440797,3.0,3.4,3.0,3.6,4.2,1.6
868173,2.8,3.4,2.4,3.4,4.2,1.11
153288,2.6,3.0,3.2,2.8,3.2,3.14
477864,2.4,3.4,2.4,3.4,3.0,2.09
928450,4.2,3.2,2.4,4.0,4.2,1.77
1010024,3.2,3.8,3.2,4.4,3.8,1.41
621949,4.8,3.4,3.2,3.2,4.2,3.11
639993,3.6,3.2,2.8,2.8,3.8,1.38
663149,2.2,3.0,2.8,2.2,3.0,1.37
189244,3.6,3.2,1.4,1.8,3.6,1.21
444079,2.6,4.2,2.6,5.0,4.2,2.16
367247,5.0,2.4,3.2,4.0,4.2,1.96
704294,3.8,2.8,2.4,3.0,3.6,2.89
784264,2.8,3.0,2.8,3.6,3.8,1.12
984130,2.0,2.8,2.2,2.4,3.4,1.08
439555,1.8,3.2,2.4,2.6,3.2,1.18
677795,4.2,3.4,2.0,4.2,4.2,1.84
313709,3.8,3.6,2.2,4.6,3.0,3.25
796100,1.0,4.2,2.2,4.0,4.2,1.74
49561,2.6,3.6,2.2,3.6,3.8,1.84
506156,3.2,3.2,3.4,2.0,3.4,1.76
803312,1.0,3.2,2.0,1.4,2.8,1.61
315524,2.6,3.4,1.8,3.4,4.2,0.93
839982,3.0,3.4,1.8,1.6,3.0,1.69
292321,5.0,3.0,3.2,1.8,3.8,2.37
944678,2.2,2.8,3.8,4.0,3.0,1.87
47998,3.8,3.0,2.6,2.4,3.8,4.33
867331,1.2,4.2,2.2,3.2,3.6,2.06
988252,3.4,2.4,2.2,2.4,4.2,4.13
886933,3.8,2.8,2.6,2.0,4.2,1.73
420773,1.0,3.4,2.6,5.0,4.2,1.13
1003863,1.0,2.6,2.2,2.2,3.2,1.95
229835,1.8,3.0,2.2,3.2,3.6,1.55
544525,4.4,3.4,3.8,3.8,3.6,2.12
328914,4.4,3.0,3.2,1.6,4.2,2.79
643353,2.6,2.6,3.0,3.2,3.6,1.7
667791,3.0,2.2,1.8,3.6,4.2,1.05
979625,3.8,3.2,2.4,1.8,4.2,1.15
967847,2.2,3.6,2.8,4.4,3.0,2.44
760051,2.2,2.8,2.0,3.6,4.6,1.0
257880,1.6,3.0,3.4,2.6,2.0,2.42
969161,5.0,2.8,3.8,1.8,3.2,1.28
499699,2.2,3.2,2.0,3.8,3.8,1.95
1606,1.6,3.2,2.0,2.8,2.0,3.26
710977,2.2,2.4,2.8,1.8,3.6,1.18
400049,4.8,3.2,2.4,4.6,3.6,0.97
74881,2.6,2.2,2.8,2.6,4.2,1.55
214085,4.2,4.0,2.4,2.0,3.0,1.67
862047,2.2,2.4,2.4,3.2,4.0,1.01
295080,3.2,3.0,3.0,3.8,3.8,0.99
298868,1.0,3.2,2.8,3.0,4.0,2.83
449423,2.4,3.4,2.4,3.2,2.8,1.23
664910,3.4,3.2,2.2,3.6,4.0,4.88
426710,4.8,3.6,2.4,3.6,2.8,2.06
910254,4.2,2.0,2.6,2.8,3.8,1.87
578378,2.4,3.0,2.4,2.4,3.2,1.48
205898,2.0,3.6,2.8,4.0,2.6,0.81
45465,1.6,3.2,3.0,2.2,2.8,1.28
151408,4.4,4.0,2.0,4.8,4.0,1.66
852481,1.6,2.8,2.2,2.6,4.0,2.21
393456,2.2,3.6,2.6,3.4,4.4,1.57
940504,3.0,3.0,2.8,3.0,4.0,1.76
329282,2.4,2.8,3.0,3.6,3.2,2.41
347042,4.6,2.6,3.8,3.4,4.0,1.8
315540,2.0,3.6,2.8,3.4,3.0,3.64
771379,3.6,3.0,1.6,3.8,4.4,2.99
388314,2.2,2.6,1.8,1.4,4.0,1.75
355894,2.0,3.6,2.2,2.2,3.4,2.62
552712,2.8,2.8,2.8,4.0,4.2,1.25
673471,4.2,3.6,2.0,3.6,4.2,2.17
992943,2.2,2.8,3.2,1.8,3.4,2.55
973178,4.2,3.8,3.0,1.8,4.2,1.24
915916,2.8,3.8,2.2,3.8,4.2,1.17
183930,3.4,3.4,1.8,5.0,4.6,1.83
804355,1.4,2.4,2.8,3.8,4.2,2.1
58761,2.8,2.8,3.8,4.0,3.6,1.47
168398,4.4,3.4,2.0,1.8,3.8,3.88
173582,3.0,2.8,3.0,4.0,4.4,2.66
562259,3.0,3.8,2.8,3.2,3.8,1.26
882668,2.6,2.8,3.8,3.0,2.6,3.98
250204,3.4,3.0,4.0,2.4,3.8,1.32
666764,2.2,3.4,3.8,4.0,3.4,0.37
769628,2.8,3.6,3.8,3.4,4.4,1.21
949664,2.0,3.8,2.6,1.0,4.0,1.35
371241,2.6,3.0,2.6,2.2,3.8,1.13
664551,3.2,3.2,2.6,1.8,4.6,3.47
42071,3.0,3.2,3.2,3.8,3.4,1.9
126266,2.2,4.0,3.8,4.4,4.2,1.93
331461,3.2,4.4,3.0,4.0,3.6,3.89
80940,2.8,3.2,3.6,4.2,3.4,4.23
215639,1.8,3.2,1.6,3.2,3.2,2.4
248536,4.4,3.4,3.4,3.2,3.6,2.68
11570,2.8,3.0,2.6,2.6,3.6,1.42
137399,1.2,1.8,1.8,2.4,4.0,2.19
645648,3.2,3.8,4.0,2.0,3.4,4.66
223067,2.2,2.8,2.4,2.4,4.4,1.08
4921,1.4,3.8,2.0,3.0,4.2,1.31
559395,2.4,3.8,2.6,2.0,4.0,3.09
511119,2.4,3.4,2.4,4.0,4.0,2.86
329681,2.0,3.2,2.6,4.4,3.2,1.22
5405,2.8,3.4,3.6,3.8,3.8,1.74
70700,2.8,3.6,2.0,3.4,3.6,3.42
31014,4.0,4.0,3.0,2.2,4.0,1.84
327738,4.0,3.2,3.4,3.4,4.0,0.97
564854,4.2,3.2,2.6,1.8,4.2,1.1
347133,3.6,3.0,2.6,2.8,3.4,3.13
938987,3.0,3.6,1.8,3.4,4.4,2.21
816686,4.4,3.6,3.0,2.6,3.6,2.35
520187,1.4,3.8,2.2,3.8,3.8,2.58
427076,3.4,2.8,2.4,3.6,3.4,2.18
477034,2.2,3.2,3.0,3.0,4.2,2.46
43454,2.6,4.2,2.0,3.0,4.2,1.18
158333,3.8,3.6,2.2,2.8,4.0,2.37
